"","market","producer","totalcomb","newrfpdtq","combnewrenrfpsold","clusters"
"1","Arizona","Ariz1",1,0,1,1
"2","Arizona","Ariz2",2,2,0,1
"3","Arizona","Ariz3",6,4,0,2
"4","Arizona","Ariz4",1,0,0,1
"5","Arizona","Ariz5",1,0,0,1
"6","Arizona","Ariz6",2,1,0,1
"7","Arizona","Ariz7",1,1,0,1
"8","Arizona","Ariz8",9,3,4,2
"9","Arizona","Ariz9",7,3,0,2
"10","Arizona","Ariz10",3,1,1,1
"11","Arizona","Ariz11",4,3,0,1
"12","Arizona","Ariz12",88,30,30,3
"13","Arizona","Ariz13",16,2,9,2
"14","Arizona","Ariz14",1,1,0,1
"15","Arizona","Ariz15",3,1,0,1
"16","Arizona","Ariz16",50,22,4,4
"17","Arizona","Ariz17",1,0,0,1
"18","Arizona","Ariz18",3,1,2,1
"19","Arizona","Ariz19",4,2,0,1
"20","Arizona","Ariz20",13,3,1,2
"21","Arizona","Ariz21",1,1,0,1
"22","Arizona","Ariz22",2,2,0,1
"23","Arizona","Ariz23",3,0,2,1
"24","Arizona","Ariz24",1,0,0,1
"25","Arizona","Ariz25",21,12,2,2
"26","Arizona","Ariz26",2,1,0,1
"27","Arizona","Ariz27",1,0,0,1
"28","Arizona","Ariz28",2,1,1,1
"29","Arizona","Ariz29",5,1,1,1
"30","Arizona","Ariz30",1,1,0,1
"31","Arizona","Ariz31",4,2,1,1
"32","Arizona","Ariz32",1,1,0,1
"33","Arizona","Ariz33",3,1,0,1
"34","Arizona","Ariz34",4,0,0,1
"35","Arizona","Ariz35",9,1,7,2
"36","Arizona","Ariz36",1,0,1,1
"37","Arizona","Ariz37",1,0,0,1
"38","Arizona","Ariz38",1,0,0,1
"39","Arizona","Ariz39",1,0,0,1
"40","Arizona","Ariz40",3,1,1,1
"41","Arizona","Ariz41",8,4,0,2
"42","Arizona","Ariz42",27,8,6,4
"43","Arizona","Ariz43",2,1,0,1
"44","Arizona","Ariz44",2,1,0,1
"45","Arizona","Ariz45",55,20,12,4
"46","Arizona","Ariz46",5,1,3,1
"47","Arizona","Ariz47",50,20,13,4
"48","Arizona","Ariz48",7,4,0,2
"49","Arizona","Ariz49",1,1,0,1
"50","Arizona","Ariz50",3,2,0,1
"51","Arizona","Ariz51",3,2,0,1
"52","Arizona","Ariz52",1,0,0,1
"53","Arizona","Ariz53",2,0,0,1
"54","Arizona","Ariz54",1,0,0,1
"55","Arizona","Ariz55",2,0,2,1
"56","Arizona","Ariz56",1,0,0,1
"57","Arizona","Ariz57",7,1,1,2
"58","Arizona","Ariz58",5,2,1,1
"59","Arizona","Ariz59",1,0,0,1
"60","Arizona","Ariz60",3,0,1,1
"61","Arizona","Ariz61",2,0,0,1
"62","Arizona","Ariz62",3,0,0,1
"63","Arizona","Ariz63",1,0,0,1
"64","Arizona","Ariz64",3,1,0,1
"65","Arizona","Ariz65",2,1,0,1
"66","Arizona","Ariz66",1,0,0,1
"67","Arizona","Ariz67",40,18,2,4
"68","Arizona","Ariz68",4,1,1,1
"69","Arizona","Ariz69",30,10,12,4
"70","Arizona","Ariz70",1,1,0,1
"71","Arizona","Ariz71",1,0,1,1
"72","Arizona","Ariz72",3,2,1,1
"73","Arizona","Ariz73",3,2,0,1
"74","Arizona","Ariz74",4,3,0,1
"75","Arizona","Ariz75",6,0,4,1
"76","Arizona","Ariz76",1,0,0,1
"77","Arizona","Ariz77",5,4,0,2
"78","Arizona","Ariz78",2,2,0,1
"79","Arizona","Ariz79",2,0,0,1
"80","Arizona","Ariz80",78,26,16,4
"81","Arizona","Ariz81",1,0,1,1
"82","Arizona","Ariz82",1,0,0,1
"83","Arizona","Ariz83",1,1,0,1
"84","Arizona","Ariz84",7,0,4,1
"85","Arizona","Ariz85",3,2,0,1
"86","Arizona","Ariz86",3,2,0,1
"87","Arizona","Ariz87",16,12,1,2
"88","Arizona","Ariz88",1,1,0,1
"89","Arizona","Ariz89",2,1,0,1
"90","Arizona","Ariz90",1,0,0,1
"91","Arizona","Ariz91",3,2,0,1
"92","Arizona","Ariz92",60,28,11,4
"93","Arizona","Ariz93",2,2,0,1
"94","Arizona","Ariz94",1,0,0,1
"95","Arizona","Ariz95",1,0,1,1
"96","Arizona","Ariz96",3,1,0,1
"97","Arizona","Ariz97",1,0,1,1
"98","Arizona","Ariz98",22,11,4,2
"99","Arizona","Ariz99",5,2,2,1
"100","Arizona","Ariz100",4,1,0,1
"101","Arizona","Ariz101",1,0,1,1
"102","Arizona","Ariz102",3,0,0,1
"103","Arizona","Ariz103",1,0,0,1
"104","Arizona","Ariz104",1,0,1,1
"105","Arizona","Ariz105",1,0,0,1
"106","Arizona","Ariz106",1,1,0,1
"107","Arizona","Ariz107",5,2,0,1
"108","Arizona","Ariz108",1,1,0,1
"109","Arizona","Ariz109",7,5,0,2
"110","Arizona","Ariz110",3,2,0,1
"111","Arizona","Ariz111",2,0,2,1
"112","Arizona","Ariz112",1,0,0,1
"113","Arizona","Ariz113",2,1,0,1
"114","Arizona","Ariz114",12,2,6,2
"115","Arizona","Ariz115",1,0,0,1
"116","Arizona","Ariz116",1,0,1,1
"117","Arizona","Ariz117",1,0,1,1
"118","Arizona","Ariz118",2,0,1,1
"119","Arizona","Ariz119",2,0,1,1
"120","Arizona","Ariz120",5,3,0,1
"121","Arizona","Ariz121",2,1,0,1
"122","Arizona","Ariz122",4,1,2,1
"123","Arizona","Ariz123",1,0,1,1
"124","Arizona","Ariz124",1,0,0,1
"125","Arizona","Ariz125",2,0,0,1
"126","Arizona","Ariz126",1,1,0,1
"127","Arizona","Ariz127",23,10,5,2
"128","Arizona","Ariz128",1,0,0,1
"129","Arizona","Ariz129",1,0,0,1
"130","Arizona","Ariz130",1,0,0,1
"131","Arizona","Ariz131",1,0,1,1
"132","Arizona","Ariz132",12,3,5,2
"133","Arizona","Ariz133",16,11,1,2
"134","Arizona","Ariz134",1,1,0,1
"135","Arizona","Ariz135",1,0,1,1
"136","Arizona","Ariz136",1,0,1,1
"137","Arizona","Ariz137",1,0,1,1
"138","Arizona","Ariz138",1,0,1,1
"139","Arizona","Ariz139",1,1,0,1
"140","Arizona","Ariz140",1,0,0,1
"141","Arizona","Ariz141",1,0,0,1
"142","Arizona","Ariz142",1,1,0,1
"143","Arizona","Ariz143",1,0,0,1
"144","Arizona","Ariz144",24,1,13,2
"145","Arizona","Ariz145",89,15,40,3
"146","Arizona","Ariz146",3,2,1,1
"147","Arizona","Ariz147",5,2,1,1
"148","Arizona","Ariz148",1,0,1,1
"149","Arizona","Ariz149",4,2,1,1
"150","Arizona","Ariz150",15,6,4,2
"151","Arizona","Ariz151",24,7,5,2
"152","Arizona","Ariz152",2,1,1,1
"153","Arizona","Ariz153",1,0,1,1
"154","Arizona","Ariz154",12,1,8,2
"155","Arizona","Ariz155",3,2,0,1
"156","Arizona","Ariz156",1,1,0,1
"157","Arizona","Ariz157",1,0,0,1
"158","Arizona","Ariz158",13,6,4,2
"159","Arizona","Ariz159",41,16,13,4
"160","Arizona","Ariz160",3,0,0,1
"161","Arizona","Ariz161",1,0,0,1
"162","Arizona","Ariz162",1,1,0,1
"163","Arizona","Ariz163",1,0,0,1
"164","Arizona","Ariz164",2,0,2,1
"165","Arizona","Ariz165",1,1,0,1
"166","Arizona","Ariz166",1,0,1,1
"167","Arizona","Ariz167",2,0,1,1
"168","Arizona","Ariz168",1,1,0,1
"169","Arizona","Ariz169",2,2,0,1
"170","Arizona","Ariz170",1,0,1,1
"171","Arizona","Ariz171",1,1,0,1
"172","Arizona","Ariz172",8,2,0,2
"173","Arizona","Ariz173",11,9,0,2
"174","Arizona","Ariz174",22,9,0,2
"175","Arizona","Ariz175",2,1,0,1
"176","Arizona","Ariz176",7,2,2,2
"177","Arizona","Ariz177",1,0,0,1
"178","Arizona","Ariz178",2,2,0,1
"179","Arizona","Ariz179",1,1,0,1
"180","Arizona","Ariz180",289,75,65,3
"181","Arizona","Ariz181",3,3,0,1
"182","Arizona","Ariz182",1,0,1,1
"183","Arizona","Ariz183",3,0,0,1
"184","Arizona","Ariz184",5,2,2,1
"185","Arizona","Ariz185",6,2,2,1
"186","Arizona","Ariz186",1,1,0,1
"187","Arizona","Ariz187",14,6,3,2
"188","Arizona","Ariz188",1,0,1,1
"189","Arizona","Ariz189",2,0,0,1
"190","Arizona","Ariz190",1,0,0,1
"191","Arizona","Ariz191",8,3,3,2
"192","Arizona","Ariz192",12,4,4,2
"193","Arizona","Ariz193",6,3,2,2
"194","Arizona","Ariz194",1,0,1,1
"195","Arizona","Ariz195",1,0,0,1
"196","Arizona","Ariz196",1,0,1,1
"197","Arizona","Ariz197",1,0,1,1
"198","Arizona","Ariz198",2,0,0,1
"199","Arizona","Ariz199",1,0,1,1
"200","Arizona","Ariz200",10,4,2,2
"201","Arizona","Ariz201",3,1,0,1
"202","Arizona","Ariz202",1,0,1,1
"203","Arizona","Ariz203",7,2,3,2
"204","Arizona","Ariz204",2,0,0,1
"205","Arizona","Ariz205",1,1,0,1
"206","Arizona","Ariz206",2,0,2,1
"207","Arizona","Ariz207",1,1,0,1
"208","Arizona","Ariz208",2,1,0,1
"209","Arizona","Ariz209",4,4,0,1
"210","Arizona","Ariz210",1,0,1,1
"211","Arizona","Ariz211",6,3,1,2
"212","Arizona","Ariz212",2,2,0,1
"213","Arizona","Ariz213",1,1,0,1
"214","Arizona","Ariz214",2,0,0,1
"215","Arizona","Ariz215",11,6,1,2
"216","Arizona","Ariz216",1,0,0,1
"217","Arizona","Ariz217",44,22,10,4
"218","Arizona","Ariz218",10,4,1,2
"219","Arizona","Ariz219",6,2,2,1
"220","Arizona","Ariz220",1,0,0,1
"221","Arizona","Ariz221",1,0,1,1
"222","Arizona","Ariz222",5,3,1,2
"223","Arizona","Ariz223",8,4,0,2
"224","Arizona","Ariz224",2,0,0,1
"225","Arizona","Ariz225",1,1,0,1
"226","Arizona","Ariz226",5,3,0,1
"227","Arizona","Ariz227",3,0,2,1
"228","Arizona","Ariz228",1,1,0,1
"229","Arizona","Ariz229",4,2,0,1
"230","Arizona","Ariz230",24,7,6,2
"231","Arizona","Ariz231",40,19,4,4
"232","Arizona","Ariz232",1,1,0,1
"233","Arizona","Ariz233",9,2,4,2
"234","Arizona","Ariz234",1,0,1,1
"235","Arizona","Ariz235",5,1,1,1
"236","Arizona","Ariz236",70,0,63,3
"237","Arizona","Ariz237",1,1,0,1
"238","Arizona","Ariz238",1,1,0,1
"239","Arizona","Ariz239",4,1,1,1
"240","Arizona","Ariz240",11,2,2,2
"241","Arizona","Ariz241",1,0,1,1
"242","Arizona","Ariz242",1,0,0,1
"243","Arizona","Ariz243",59,15,24,4
"244","Arizona","Ariz244",1,0,0,1
"245","Arizona","Ariz245",1,0,0,1
"246","Arizona","Ariz246",1,1,0,1
"247","Arizona","Ariz247",4,3,1,1
"248","Arizona","Ariz248",3,0,1,1
"249","Arizona","Ariz249",1,0,0,1
"250","Arizona","Ariz250",2,2,0,1
"251","Arizona","Ariz251",3,3,0,1
"252","Arizona","Ariz252",1,0,0,1
"253","Arizona","Ariz253",10,8,0,2
"254","Arizona","Ariz254",1,0,1,1
"255","Arizona","Ariz255",44,7,17,4
"256","Arizona","Ariz256",1,0,1,1
"257","Arizona","Ariz257",1,0,1,1
"258","Arizona","Ariz258",11,5,4,2
"259","Arizona","Ariz259",8,7,1,2
"260","Arizona","Ariz260",12,7,0,2
"261","Arizona","Ariz261",1,1,0,1
"262","Arizona","Ariz262",1,1,0,1
"263","Arizona","Ariz263",1,1,0,1
"264","California North","CalifN1",81,10,34,3
"265","California North","CalifN2",149,35,38,3
"266","California North","CalifN3",5,0,3,1
"267","California North","CalifN4",1,0,1,1
"268","California North","CalifN5",1,0,1,1
"269","California North","CalifN6",1,0,0,1
"270","California North","CalifN7",1,0,0,1
"271","California North","CalifN8",66,10,32,4
"272","California North","CalifN9",4,1,2,1
"273","California North","CalifN10",1,0,0,1
"274","California North","CalifN11",1,0,0,1
"275","California North","CalifN12",1,0,1,1
"276","California North","CalifN13",7,7,0,2
"277","California North","CalifN14",1,1,0,1
"278","California North","CalifN15",4,3,0,1
"279","California North","CalifN16",10,2,6,2
"280","California North","CalifN17",1,0,0,1
"281","California North","CalifN18",1,1,0,1
"282","California North","CalifN19",58,20,21,4
"283","California North","CalifN20",1,0,0,1
"284","California North","CalifN21",13,12,1,2
"285","California North","CalifN22",1,1,0,1
"286","California North","CalifN23",1,0,0,1
"287","California North","CalifN24",1,0,0,1
"288","California North","CalifN25",27,10,3,4
"289","California North","CalifN26",3,1,1,1
"290","California North","CalifN27",1,0,0,1
"291","California North","CalifN28",1,0,0,1
"292","California North","CalifN29",2,0,1,1
"293","California North","CalifN30",1,0,0,1
"294","California North","CalifN31",1,0,1,1
"295","California North","CalifN32",5,2,1,1
"296","California North","CalifN33",1,0,1,1
"297","California North","CalifN34",5,1,2,1
"298","California North","CalifN35",5,0,2,1
"299","California North","CalifN36",5,0,0,1
"300","California North","CalifN37",3,1,1,1
"301","California North","CalifN38",1,0,1,1
"302","California North","CalifN39",2,1,1,1
"303","California North","CalifN40",1,0,1,1
"304","California North","CalifN41",2,0,0,1
"305","California North","CalifN42",1,0,0,1
"306","California North","CalifN43",2,0,1,1
"307","California North","CalifN44",69,7,27,4
"308","California North","CalifN45",1,0,1,1
"309","California North","CalifN46",4,0,1,1
"310","California North","CalifN47",1,0,0,1
"311","California North","CalifN48",18,4,3,2
"312","California North","CalifN49",1,0,0,1
"313","California North","CalifN50",2,0,0,1
"314","California North","CalifN51",1,1,0,1
"315","California North","CalifN52",1,1,0,1
"316","California North","CalifN53",1,1,0,1
"317","California North","CalifN54",2,0,0,1
"318","California North","CalifN55",1,1,0,1
"319","California North","CalifN56",8,0,3,2
"320","California North","CalifN57",4,0,2,1
"321","California North","CalifN58",1,0,0,1
"322","California North","CalifN59",1,1,0,1
"323","California North","CalifN60",1,0,1,1
"324","California North","CalifN61",2,1,0,1
"325","California North","CalifN62",1,0,1,1
"326","California North","CalifN63",1,1,0,1
"327","California North","CalifN64",1,0,0,1
"328","California North","CalifN65",5,1,2,1
"329","California North","CalifN66",2,2,0,1
"330","California North","CalifN67",11,0,8,2
"331","California North","CalifN68",1,0,0,1
"332","California North","CalifN69",7,5,1,2
"333","California North","CalifN70",1,1,0,1
"334","California North","CalifN71",6,4,0,2
"335","California North","CalifN72",1,0,0,1
"336","California North","CalifN73",3,1,1,1
"337","California North","CalifN74",1,1,0,1
"338","California North","CalifN75",3,1,0,1
"339","California North","CalifN76",66,23,13,4
"340","California North","CalifN77",2,2,0,1
"341","California North","CalifN78",1,1,0,1
"342","California North","CalifN79",1,1,0,1
"343","California North","CalifN80",1,1,0,1
"344","California North","CalifN81",2,2,0,1
"345","California North","CalifN82",6,1,1,1
"346","California North","CalifN83",1,0,1,1
"347","California North","CalifN84",12,2,4,2
"348","California North","CalifN85",3,1,0,1
"349","California North","CalifN86",1,0,0,1
"350","California North","CalifN87",3,2,0,1
"351","California North","CalifN88",1,0,0,1
"352","California North","CalifN89",1,0,1,1
"353","California North","CalifN90",4,4,0,1
"354","California North","CalifN91",1,1,0,1
"355","California North","CalifN92",1,0,0,1
"356","California North","CalifN93",1,1,0,1
"357","California North","CalifN94",1,0,1,1
"358","California North","CalifN95",1,0,1,1
"359","California North","CalifN96",1,0,1,1
"360","California North","CalifN97",1,0,0,1
"361","California North","CalifN98",2,1,0,1
"362","California North","CalifN99",34,17,1,4
"363","California North","CalifN100",2,0,0,1
"364","California North","CalifN101",2,1,0,1
"365","California North","CalifN102",61,14,11,4
"366","California North","CalifN103",1,0,1,1
"367","California North","CalifN104",1,0,1,1
"368","California North","CalifN105",6,0,1,1
"369","California North","CalifN106",1,0,0,1
"370","California North","CalifN107",1,0,1,1
"371","California North","CalifN108",5,0,2,1
"372","California North","CalifN109",4,0,1,1
"373","California North","CalifN110",64,14,19,4
"374","California North","CalifN111",17,12,2,2
"375","California North","CalifN112",6,1,1,1
"376","California North","CalifN113",2,0,1,1
"377","California North","CalifN114",1,0,1,1
"378","California North","CalifN115",2,0,0,1
"379","California North","CalifN116",1,0,0,1
"380","California North","CalifN117",3,2,1,1
"381","California North","CalifN118",10,0,3,2
"382","California North","CalifN119",1,0,0,1
"383","California North","CalifN120",1,0,1,1
"384","California North","CalifN121",1,0,0,1
"385","California North","CalifN122",1,0,1,1
"386","California North","CalifN123",3,0,0,1
"387","California North","CalifN124",9,2,3,2
"388","California North","CalifN125",1,0,1,1
"389","California North","CalifN126",2,0,0,1
"390","California North","CalifN127",4,3,0,1
"391","California North","CalifN128",1,1,0,1
"392","California North","CalifN129",7,2,1,2
"393","California North","CalifN130",1,0,0,1
"394","California North","CalifN131",44,3,30,4
"395","California North","CalifN132",34,3,9,4
"396","California North","CalifN133",2,2,0,1
"397","California North","CalifN134",43,6,18,4
"398","California North","CalifN135",8,2,2,2
"399","California North","CalifN136",4,3,0,1
"400","California North","CalifN137",30,4,4,4
"401","California North","CalifN138",21,5,8,2
"402","California North","CalifN139",1,1,0,1
"403","California North","CalifN140",5,1,1,1
"404","California North","CalifN141",4,3,0,1
"405","California North","CalifN142",3,0,3,1
"406","California North","CalifN143",22,10,6,2
"407","California North","CalifN144",1,0,0,1
"408","California North","CalifN145",1,0,1,1
"409","California North","CalifN146",33,18,0,4
"410","California North","CalifN147",2,2,0,1
"411","California North","CalifN148",6,1,4,2
"412","California North","CalifN149",1,0,0,1
"413","California North","CalifN150",141,33,28,3
"414","California North","CalifN151",2,0,2,1
"415","California North","CalifN152",2,1,1,1
"416","California North","CalifN153",3,1,2,1
"417","California North","CalifN154",6,2,2,1
"418","California North","CalifN155",1,0,0,1
"419","California North","CalifN156",3,1,1,1
"420","California North","CalifN157",2,2,0,1
"421","California North","CalifN158",1,0,0,1
"422","California North","CalifN159",3,1,1,1
"423","California North","CalifN160",2,0,0,1
"424","California North","CalifN161",2,1,0,1
"425","California North","CalifN162",1,0,0,1
"426","California North","CalifN163",15,5,5,2
"427","California North","CalifN164",1,1,0,1
"428","California North","CalifN165",1,0,1,1
"429","California North","CalifN166",1,0,1,1
"430","California North","CalifN167",1,1,0,1
"431","California North","CalifN168",17,7,5,2
"432","California North","CalifN169",1,0,0,1
"433","California North","CalifN170",4,1,0,1
"434","California North","CalifN171",1,0,0,1
"435","California North","CalifN172",2,2,0,1
"436","California North","CalifN173",10,2,5,2
"437","California North","CalifN174",1,0,0,1
"438","California North","CalifN175",1,0,0,1
"439","California North","CalifN176",1,0,1,1
"440","California North","CalifN177",143,5,42,3
"441","California North","CalifN178",1,0,0,1
"442","California North","CalifN179",1,0,0,1
"443","California North","CalifN180",3,3,0,1
"444","California North","CalifN181",2,0,1,1
"445","California North","CalifN182",1,0,1,1
"446","California North","CalifN183",1,0,1,1
"447","California North","CalifN184",7,2,2,2
"448","California North","CalifN185",1,0,1,1
"449","California North","CalifN186",6,0,3,1
"450","California North","CalifN187",2,2,0,1
"451","California North","CalifN188",1,1,0,1
"452","California North","CalifN189",1,0,0,1
"453","California North","CalifN190",5,3,0,1
"454","California North","CalifN191",2,0,1,1
"455","California North","CalifN192",3,3,0,1
"456","California North","CalifN193",2,0,0,1
"457","California North","CalifN194",2,0,1,1
"458","California North","CalifN195",1,0,0,1
"459","California North","CalifN196",3,1,1,1
"460","California North","CalifN197",1,0,0,1
"461","California North","CalifN198",8,1,2,2
"462","California North","CalifN199",2,0,0,1
"463","California North","CalifN200",3,1,1,1
"464","California North","CalifN201",4,1,2,1
"465","California North","CalifN202",82,35,13,4
"466","California North","CalifN203",6,0,2,1
"467","California North","CalifN204",4,3,1,1
"468","California North","CalifN205",1,0,0,1
"469","California North","CalifN206",9,4,0,2
"470","California North","CalifN207",1,1,0,1
"471","California North","CalifN208",13,0,6,2
"472","California North","CalifN209",4,0,2,1
"473","California North","CalifN210",8,6,1,2
"474","California North","CalifN211",2,2,0,1
"475","California North","CalifN212",1,0,1,1
"476","California North","CalifN213",3,3,0,1
"477","California North","CalifN214",4,4,0,1
"478","California North","CalifN215",40,8,21,4
"479","California North","CalifN216",4,0,4,1
"480","California North","CalifN217",1,1,0,1
"481","California North","CalifN218",5,4,1,2
"482","California North","CalifN219",73,12,31,4
"483","California North","CalifN220",1,0,0,1
"484","California North","CalifN221",4,0,0,1
"485","California South","CalifS1",5,1,1,1
"486","California South","CalifS2",4,0,1,1
"487","California South","CalifS3",1,0,0,1
"488","California South","CalifS4",4,0,1,1
"489","California South","CalifS5",1,1,0,1
"490","California South","CalifS6",95,20,20,3
"491","California South","CalifS7",1,0,0,1
"492","California South","CalifS8",1,1,0,1
"493","California South","CalifS9",1,1,0,1
"494","California South","CalifS10",3,2,0,1
"495","California South","CalifS11",1,1,0,1
"496","California South","CalifS12",1,0,1,1
"497","California South","CalifS13",1,1,0,1
"498","California South","CalifS14",46,12,6,4
"499","California South","CalifS15",1,1,0,1
"500","California South","CalifS16",71,23,8,4
"501","California South","CalifS17",1,0,0,1
"502","California South","CalifS18",3,0,1,1
"503","California South","CalifS19",3,0,0,1
"504","California South","CalifS20",1,0,1,1
"505","California South","CalifS21",1,1,0,1
"506","California South","CalifS22",4,0,0,1
"507","California South","CalifS23",7,1,1,2
"508","California South","CalifS24",2,1,0,1
"509","California South","CalifS25",30,3,14,4
"510","California South","CalifS26",1,0,0,1
"511","California South","CalifS27",2,2,0,1
"512","California South","CalifS28",1,1,0,1
"513","California South","CalifS29",2,0,2,1
"514","California South","CalifS30",1,1,0,1
"515","California South","CalifS31",1,1,0,1
"516","California South","CalifS32",7,2,0,2
"517","California South","CalifS33",154,27,38,3
"518","California South","CalifS34",9,3,1,2
"519","California South","CalifS35",1,0,0,1
"520","California South","CalifS36",14,2,5,2
"521","California South","CalifS37",1,0,1,1
"522","California South","CalifS38",1,0,0,1
"523","California South","CalifS39",1,0,1,1
"524","California South","CalifS40",1,0,0,1
"525","California South","CalifS41",2,0,0,1
"526","California South","CalifS42",2,0,0,1
"527","California South","CalifS43",59,28,7,4
"528","California South","CalifS44",1,0,0,1
"529","California South","CalifS45",2,1,0,1
"530","California South","CalifS46",5,2,1,1
"531","California South","CalifS47",1,1,0,1
"532","California South","CalifS48",1,0,1,1
"533","California South","CalifS49",18,3,7,2
"534","California South","CalifS50",1,0,0,1
"535","California South","CalifS51",7,2,0,2
"536","California South","CalifS52",1,0,0,1
"537","California South","CalifS53",1,0,0,1
"538","California South","CalifS54",1,0,0,1
"539","California South","CalifS55",5,0,1,1
"540","California South","CalifS56",1,0,0,1
"541","California South","CalifS57",3,1,2,1
"542","California South","CalifS58",5,1,0,1
"543","California South","CalifS59",2,0,0,1
"544","California South","CalifS60",5,2,1,1
"545","California South","CalifS61",10,4,2,2
"546","California South","CalifS62",86,15,15,3
"547","California South","CalifS63",30,14,2,4
"548","California South","CalifS64",1,0,0,1
"549","California South","CalifS65",1,0,0,1
"550","California South","CalifS66",1,0,0,1
"551","California South","CalifS67",1,0,0,1
"552","California South","CalifS68",3,0,1,1
"553","California South","CalifS69",1,0,1,1
"554","California South","CalifS70",1,0,0,1
"555","California South","CalifS71",44,8,18,4
"556","California South","CalifS72",13,0,8,2
"557","California South","CalifS73",1,0,0,1
"558","California South","CalifS74",1,0,0,1
"559","California South","CalifS75",1,0,1,1
"560","California South","CalifS76",3,1,0,1
"561","California South","CalifS77",3,0,0,1
"562","California South","CalifS78",1,0,0,1
"563","California South","CalifS79",43,11,8,4
"564","California South","CalifS80",11,2,2,2
"565","California South","CalifS81",9,1,1,2
"566","California South","CalifS82",59,19,10,4
"567","California South","CalifS83",1,0,0,1
"568","California South","CalifS84",1,0,0,1
"569","California South","CalifS85",23,5,2,2
"570","California South","CalifS86",2,1,1,1
"571","California South","CalifS87",9,1,4,2
"572","California South","CalifS88",2,1,0,1
"573","California South","CalifS89",1,0,0,1
"574","California South","CalifS90",1,0,0,1
"575","California South","CalifS91",1,0,1,1
"576","California South","CalifS92",1,1,0,1
"577","California South","CalifS93",8,3,2,2
"578","California South","CalifS94",1,0,0,1
"579","California South","CalifS95",1,0,0,1
"580","California South","CalifS96",1,0,1,1
"581","California South","CalifS97",1,0,1,1
"582","California South","CalifS98",1,0,1,1
"583","California South","CalifS99",1,0,0,1
"584","California South","CalifS100",1,1,0,1
"585","California South","CalifS101",1,1,0,1
"586","California South","CalifS102",1,1,0,1
"587","California South","CalifS103",4,1,1,1
"588","California South","CalifS104",1,0,0,1
"589","California South","CalifS105",2,0,2,1
"590","California South","CalifS106",4,1,0,1
"591","California South","CalifS107",3,2,0,1
"592","California South","CalifS108",1,0,1,1
"593","California South","CalifS109",3,2,0,1
"594","California South","CalifS110",1,1,0,1
"595","California South","CalifS111",1,1,0,1
"596","California South","CalifS112",1,0,1,1
"597","California South","CalifS113",2,2,0,1
"598","California South","CalifS114",1,0,0,1
"599","California South","CalifS115",8,0,0,2
"600","California South","CalifS116",2,2,0,1
"601","California South","CalifS117",1,0,0,1
"602","California South","CalifS118",7,1,1,2
"603","California South","CalifS119",1,0,1,1
"604","California South","CalifS120",2,2,0,1
"605","California South","CalifS121",5,0,0,1
"606","California South","CalifS122",1,0,0,1
"607","California South","CalifS123",1,1,0,1
"608","California South","CalifS124",21,4,4,2
"609","California South","CalifS125",2,0,1,1
"610","California South","CalifS126",2,2,0,1
"611","California South","CalifS127",1,0,1,1
"612","California South","CalifS128",1,1,0,1
"613","California South","CalifS129",2,2,0,1
"614","California South","CalifS130",1,1,0,1
"615","California South","CalifS131",1,0,0,1
"616","California South","CalifS132",3,1,0,1
"617","California South","CalifS133",2,0,0,1
"618","California South","CalifS134",4,0,1,1
"619","California South","CalifS135",1,0,0,1
"620","California South","CalifS136",3,0,2,1
"621","California South","CalifS137",1,0,0,1
"622","California South","CalifS138",4,0,2,1
"623","California South","CalifS139",1,1,0,1
"624","California South","CalifS140",1,0,1,1
"625","California South","CalifS141",7,3,0,2
"626","California South","CalifS142",2,0,0,1
"627","California South","CalifS143",1,0,1,1
"628","California South","CalifS144",2,0,0,1
"629","California South","CalifS145",1,0,1,1
"630","California South","CalifS146",1,0,0,1
"631","California South","CalifS147",1,0,0,1
"632","California South","CalifS148",38,5,12,4
"633","California South","CalifS149",1,0,0,1
"634","California South","CalifS150",2,2,0,1
"635","California South","CalifS151",2,2,0,1
"636","California South","CalifS152",1,0,0,1
"637","California South","CalifS153",2,1,1,1
"638","California South","CalifS154",1,0,0,1
"639","California South","CalifS155",2,1,0,1
"640","California South","CalifS156",2,0,0,1
"641","California South","CalifS157",3,1,0,1
"642","California South","CalifS158",1,0,1,1
"643","California South","CalifS159",6,0,3,1
"644","California South","CalifS160",1,0,0,1
"645","California South","CalifS161",1,0,1,1
"646","California South","CalifS162",1,0,0,1
"647","California South","CalifS163",1,1,0,1
"648","California South","CalifS164",1,0,1,1
"649","California South","CalifS165",6,0,0,1
"650","California South","CalifS166",2,0,1,1
"651","California South","CalifS167",24,0,13,2
"652","California South","CalifS168",3,2,0,1
"653","California South","CalifS169",1,0,1,1
"654","California South","CalifS170",3,0,2,1
"655","California South","CalifS171",1,1,0,1
"656","California South","CalifS172",4,0,1,1
"657","California South","CalifS173",1,1,0,1
"658","California South","CalifS174",4,2,1,1
"659","California South","CalifS175",1,0,1,1
"660","California South","CalifS176",1,0,1,1
"661","California South","CalifS177",1,0,0,1
"662","California South","CalifS178",1,0,1,1
"663","California South","CalifS179",2,1,0,1
"664","California South","CalifS180",4,1,0,1
"665","California South","CalifS181",1,0,1,1
"666","California South","CalifS182",1,0,0,1
"667","California South","CalifS183",3,2,0,1
"668","California South","CalifS184",1,0,1,1
"669","California South","CalifS185",8,1,1,2
"670","California South","CalifS186",3,1,0,1
"671","California South","CalifS187",4,0,1,1
